transaction_id,date,posting_time,day_of_week,department,vendor,category,amount,approval_limit,approver,invoice_number,flag_reason,leading_digit,root_cause_category
TXN-002417,2025-01-23,12:30,Thursday,Procurement,Vendor_059,Misc,707.47,50000,Approver_03,INV-100380,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003049,2025-01-24,10:18,Friday,HR,Vendor_030,Supplies,497.82,15000,Approver_04,INV-100394,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003673,2025-01-24,14:02,Friday,IT,Vendor_040,Travel,47.09,40000,Approver_08,INV-100399,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003662,2025-01-27,13:08,Monday,HR,Vendor_041,Misc,45.99,15000,Approver_14,INV-100412,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001146,2025-01-27,16:51,Monday,Marketing,Vendor_024,Software,773.91,25000,Approver_06,INV-100419,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-000182,2025-01-27,15:07,Monday,Operations,Vendor_022,Utilities,4475.87,30000,Approver_13,INV-100428,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004875,2025-01-27,09:59,Monday,Procurement,Vendor_026,Equipment,432.41,50000,Approver_13,INV-100429,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004509,2025-01-27,18:33,Monday,Procurement,Vendor_039,Misc,46698.58,50000,Approver_12,INV-100430,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005239,2025-01-27,15:41,Monday,Sales,Vendor_006,Supplies,42.76,20000,Approver_15,INV-100431,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003177,2025-01-27,08:26,Monday,Marketing,Vendor_004,Consulting,711.56,25000,Approver_01,INV-100437,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003148,2025-01-27,14:11,Monday,Procurement,Vendor_053,Equipment,40.59,50000,Approver_13,INV-100439,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001144,2025-01-28,12:17,Tuesday,Procurement,Vendor_057,Utilities,42.07,50000,Approver_04,INV-100441,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001202,2025-01-28,11:21,Tuesday,Procurement,Vendor_039,Consulting,7041.76,50000,Approver_05,INV-100447,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003963,2025-01-28,12:31,Tuesday,Procurement,Vendor_010,Consulting,4441.88,50000,Approver_13,INV-100457,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005990,2025-01-28,15:23,Tuesday,Operations,Vendor_060,Misc,74.01,30000,Approver_01,INV-100458,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002684,2025-01-29,08:44,Wednesday,Sales,Vendor_012,Misc,419.77,20000,Approver_03,INV-100462,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000689,2025-01-29,14:25,Wednesday,Sales,Vendor_023,Consulting,417.4,20000,Approver_06,INV-100463,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002419,2025-01-29,13:45,Wednesday,IT,Vendor_015,Software,759.67,40000,Approver_11,INV-100478,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004188,2025-01-29,15:40,Wednesday,Marketing,Vendor_039,Equipment,482.8,25000,Approver_11,INV-100480,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002049,2025-01-29,14:23,Wednesday,HR,Vendor_023,Utilities,426.15,15000,Approver_08,INV-100481,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005533,2025-01-30,13:39,Thursday,Procurement,Vendor_007,Software,46844.84,50000,Approver_10,INV-100489,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001952,2025-01-30,16:19,Thursday,Operations,Vendor_008,Supplies,420.64,30000,Approver_08,INV-100495,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001106,2025-01-30,15:59,Thursday,Procurement,Vendor_009,Utilities,44192.2,50000,Approver_04,INV-100496,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005657,2025-01-30,13:45,Thursday,Procurement,Vendor_039,Utilities,415.57,50000,Approver_11,INV-100506,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002290,2025-01-31,11:40,Friday,Operations,Vendor_058,Software,7897.23,30000,Approver_15,INV-100507,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-000669,2025-01-31,16:25,Friday,Finance,Vendor_054,Supplies,44680.01,60000,Approver_01,INV-100513,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003263,2025-01-31,15:55,Friday,IT,Vendor_012,Consulting,77.64,40000,Approver_13,INV-100533,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-001453,2025-02-03,10:03,Monday,Sales,Vendor_058,Misc,735.54,20000,Approver_09,INV-100539,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002156,2025-02-03,12:37,Monday,Operations,Vendor_027,Consulting,42150.23,30000,Approver_13,INV-100555,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000607,2025-02-04,14:13,Tuesday,Sales,Vendor_002,Consulting,786.24,20000,Approver_09,INV-100564,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004142,2025-02-04,11:37,Tuesday,Operations,Vendor_054,Supplies,760.75,30000,Approver_04,INV-100569,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003013,2025-02-04,13:34,Tuesday,Operations,Vendor_041,Equipment,4296.73,30000,Approver_10,INV-100583,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003879,2025-02-04,11:19,Tuesday,Marketing,Vendor_037,Travel,42.69,25000,Approver_08,INV-100585,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001076,2025-02-04,11:32,Tuesday,HR,Vendor_029,Consulting,430.77,15000,Approver_07,INV-100586,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003602,2025-02-05,10:03,Wednesday,Marketing,Vendor_023,Software,7625.56,25000,Approver_10,INV-100587,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004533,2025-02-05,10:29,Wednesday,HR,Vendor_050,Misc,7005.64,15000,Approver_10,INV-100588,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-001271,2025-02-05,17:26,Wednesday,Sales,Vendor_058,Software,433.04,20000,Approver_07,INV-100594,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002747,2025-02-05,11:17,Wednesday,HR,Vendor_059,Equipment,72.14,15000,Approver_15,INV-100599,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-000320,2025-02-05,12:27,Wednesday,Marketing,Vendor_055,Consulting,43.09,25000,Approver_12,INV-100604,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002355,2025-02-06,17:36,Thursday,HR,Vendor_054,Misc,489.3,15000,Approver_08,INV-100621,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004537,2025-02-07,10:38,Friday,Marketing,Vendor_019,Utilities,419.71,25000,Approver_01,INV-100641,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002902,2025-02-07,11:42,Friday,Finance,Vendor_042,Travel,76.42,60000,Approver_15,INV-100646,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-000326,2025-02-10,11:47,Monday,Marketing,Vendor_037,Travel,7500.0,25000,Approver_10,INV-100666,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002393,2025-02-10,10:29,Monday,IT,Vendor_056,Software,74416.44,40000,Approver_08,INV-100669,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-000252,2025-02-10,09:03,Monday,Procurement,Vendor_055,Equipment,7538.1,50000,Approver_06,INV-100671,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-001931,2025-02-11,15:59,Tuesday,Procurement,Vendor_039,Software,7073.12,50000,Approver_11,INV-100677,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002733,2025-02-11,15:43,Tuesday,IT,Vendor_039,Misc,4492.07,40000,Approver_11,INV-100678,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004306,2025-02-11,17:33,Tuesday,Operations,Vendor_032,Software,78.63,30000,Approver_14,INV-100681,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-001963,2025-02-11,10:52,Tuesday,Procurement,Vendor_009,Consulting,4192.6,50000,Approver_01,INV-100683,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003346,2025-02-11,15:16,Tuesday,HR,Vendor_038,Travel,472.42,15000,Approver_15,INV-100685,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004174,2025-02-11,12:41,Tuesday,HR,Vendor_035,Misc,45754.26,15000,Approver_04,INV-100689,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002021,2025-02-11,14:09,Tuesday,Marketing,Vendor_034,Equipment,412.0,25000,Approver_08,INV-100690,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000460,2025-02-11,11:53,Tuesday,Finance,Vendor_016,Supplies,40.36,60000,Approver_11,INV-100691,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005228,2025-02-12,16:13,Wednesday,Procurement,Vendor_060,Equipment,7464.51,50000,Approver_09,INV-100696,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004966,2025-02-12,15:44,Wednesday,Procurement,Vendor_031,Utilities,-4651.26,50000,Approver_05,INV-100700,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000231,2025-02-12,09:21,Wednesday,Marketing,Vendor_021,Equipment,410.11,25000,Approver_02,INV-100703,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004895,2025-02-12,17:15,Wednesday,Finance,Vendor_019,Travel,717.53,60000,Approver_15,INV-100704,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005548,2025-02-12,11:01,Wednesday,Marketing,Vendor_018,Equipment,497.13,25000,Approver_01,INV-100700,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003751,2025-02-12,12:47,Wednesday,Marketing,Vendor_060,Utilities,774.67,25000,Approver_04,INV-100710,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003620,2025-02-13,14:26,Thursday,HR,Vendor_039,Utilities,4008.83,15000,Approver_01,INV-100720,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003507,2025-02-13,00:13,Thursday,Operations,Vendor_001,Misc,479.67,30000,Approver_11,INV-100723,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002487,2025-02-13,10:39,Thursday,Procurement,Vendor_041,Consulting,455.61,50000,Approver_10,INV-100724,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000834,2025-02-14,11:20,Friday,Sales,Vendor_044,Supplies,487.43,20000,Approver_03,INV-100735,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004452,2025-02-14,10:34,Friday,Procurement,Vendor_054,Misc,7500.0,50000,Approver_06,INV-100736,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003490,2025-02-14,10:00,Friday,Sales,Vendor_040,Software,471.13,20000,Approver_10,INV-100748,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005753,2025-02-14,15:04,Friday,Finance,Vendor_040,Consulting,7664.75,60000,Approver_02,INV-100753,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004116,2025-02-17,12:54,Monday,Operations,Vendor_060,Supplies,483.13,30000,Approver_14,INV-100755,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001048,2025-02-17,16:35,Monday,Procurement,Vendor_045,Equipment,406.73,50000,Approver_15,INV-100756,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005181,2025-02-17,16:20,Monday,Operations,Vendor_051,Supplies,4141.18,30000,Approver_14,INV-100757,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003614,2025-02-17,14:26,Monday,Operations,Vendor_051,Travel,49971.86,30000,Approver_10,INV-100761,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005650,2025-02-17,17:11,Monday,Operations,Vendor_027,Software,419.38,30000,Approver_04,INV-100763,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005697,2025-02-17,14:25,Monday,IT,Vendor_032,Equipment,4453.42,40000,Approver_05,INV-100765,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001449,2025-02-17,21:52,Monday,IT,Vendor_028,Travel,76572.02,40000,Approver_11,INV-100768,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005006,2025-02-17,14:31,Monday,HR,Vendor_056,Utilities,4171.63,15000,Approver_08,INV-100770,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001541,2025-02-18,15:27,Tuesday,IT,Vendor_056,Equipment,74.65,40000,Approver_09,INV-100777,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005248,2025-02-19,17:25,Wednesday,Finance,Vendor_054,Software,781.45,60000,Approver_06,INV-100798,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-000858,2025-02-19,12:08,Wednesday,Finance,Vendor_056,Supplies,796.49,60000,Approver_04,INV-100799,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004751,2025-02-20,15:01,Thursday,Procurement,Vendor_033,Utilities,4059.25,50000,Approver_15,INV-100807,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004769,2025-02-20,12:08,Thursday,IT,Vendor_042,Utilities,790.42,40000,Approver_08,INV-100812,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002491,2025-02-20,14:43,Thursday,Operations,Vendor_021,Misc,42.08,30000,Approver_01,INV-100813,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002392,2025-02-20,01:22,Thursday,IT,Vendor_014,Utilities,7485.14,40000,Approver_04,INV-100816,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004143,2025-02-20,15:26,Thursday,Finance,Vendor_052,Travel,4561.45,60000,Approver_08,INV-100817,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003768,2025-02-20,08:19,Thursday,Operations,Vendor_007,Consulting,758.89,30000,Approver_12,INV-100818,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003886,2025-02-20,09:22,Thursday,Procurement,Vendor_020,Misc,705.24,50000,Approver_02,INV-100824,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-000536,2025-02-21,17:28,Friday,Procurement,Vendor_006,Software,46916.53,50000,Approver_03,INV-100839,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001960,2025-02-21,10:16,Friday,HR,Vendor_006,Supplies,761.15,15000,Approver_11,INV-100840,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-001446,2025-02-21,12:58,Friday,HR,Vendor_041,Misc,411.15,15000,Approver_14,INV-100843,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004750,2025-02-21,15:44,Friday,HR,Vendor_001,Utilities,4110.78,15000,Approver_10,INV-100847,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003921,2025-02-21,11:14,Friday,Finance,Vendor_010,Utilities,79512.1,60000,Approver_12,INV-100853,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005761,2025-02-24,18:21,Monday,Procurement,Vendor_044,Consulting,45540.57,50000,Approver_12,INV-100865,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000491,2025-02-24,11:30,Monday,HR,Vendor_058,Equipment,402.8,15000,Approver_07,INV-100866,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004197,2025-02-24,12:02,Monday,Sales,Vendor_030,Equipment,42.71,20000,Approver_07,INV-100876,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000098,2025-02-24,17:31,Monday,HR,Vendor_028,Supplies,789.64,15000,Approver_01,INV-100877,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-001619,2025-02-24,10:18,Monday,Operations,Vendor_047,Equipment,4755.1,30000,Approver_02,INV-100883,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004677,2025-02-25,11:53,Tuesday,Sales,Vendor_004,Equipment,74106.1,20000,Approver_02,INV-100886,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002928,2025-02-25,11:08,Tuesday,Operations,Vendor_032,Software,4080.44,30000,Approver_03,INV-100887,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001825,2025-02-25,14:03,Tuesday,Marketing,Vendor_011,Supplies,406.04,25000,Approver_10,INV-100890,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004833,2025-02-25,14:51,Tuesday,Operations,Vendor_013,Travel,-740.25,30000,Approver_07,INV-100895,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005029,2025-02-25,15:15,Tuesday,Sales,Vendor_003,Consulting,42.32,20000,Approver_12,INV-100896,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001988,2025-02-26,12:11,Wednesday,Procurement,Vendor_045,Supplies,429.12,50000,Approver_03,INV-100911,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004003,2025-02-26,11:12,Wednesday,Operations,Vendor_058,Supplies,496.12,30000,Approver_06,INV-100914,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001017,2025-02-26,15:00,Wednesday,Finance,Vendor_010,Consulting,-4074.0,60000,Approver_14,INV-100917,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002831,2025-02-27,12:49,Thursday,Sales,Vendor_001,Consulting,463.14,20000,Approver_14,INV-100931,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
