transaction_id,date,posting_time,day_of_week,department,vendor,category,amount,approval_limit,approver,invoice_number
TXN-000468,2025-07-31,14:08,Thursday,IT,Vendor_060,Consulting,649.02,40000,Approver_02,INV-103500
TXN-005842,2025-07-31,11:15,Thursday,Operations,Vendor_028,Software,30432.33,30000,Approver_04,INV-103501
TXN-005637,2025-07-31,11:30,Thursday,Operations,Vendor_044,Misc,8167.03,30000,Approver_06,INV-103502
TXN-001410,2025-07-31,15:33,Thursday,IT,Vendor_014,Software,11.86,40000,Approver_04,INV-103503
TXN-002999,2025-07-31,16:03,Thursday,HR,Vendor_032,Supplies,1243.26,15000,Approver_11,INV-103504
TXN-004798,2025-07-31,15:23,Thursday,Operations,Vendor_044,Supplies,862.92,30000,Approver_01,INV-103505
TXN-002111,2025-07-31,09:38,Thursday,IT,Vendor_047,Equipment,227.5,40000,,INV-103506
TXN-003616,2025-07-31,10:32,Thursday,Procurement,Vendor_009,Consulting,26.57,50000,Approver_01,INV-103507
TXN-000396,2025-07-31,11:16,Thursday,IT,Vendor_046,Software,940.55,40000,Approver_15,INV-103508
TXN-005690,2025-07-31,13:37,Thursday,Procurement,Vendor_058,Travel,194.98,50000,Approver_01,INV-103509
TXN-001705,2025-08-01,14:14,Friday,Finance,Vendor_027,Misc,90296.03,60000,Approver_07,INV-103510
TXN-003588,2025-08-01,08:56,Friday,HR,Vendor_028,Utilities,56.09,15000,Approver_10,INV-103511
TXN-001708,2025-08-01,14:37,Friday,Finance,Vendor_034,Supplies,27.61,60000,Approver_15,INV-103512
TXN-000800,2025-08-01,14:55,Friday,Sales,Vendor_040,Software,19331.92,20000,Approver_07,INV-103513
TXN-005347,2025-08-01,09:29,Friday,Marketing,Vendor_038,Equipment,5000.0,25000,Approver_01,INV-103514
TXN-005609,2025-08-01,11:19,Friday,Sales,Vendor_003,Travel,341.74,20000,Approver_09,INV-103515
TXN-001174,2025-08-01,17:31,Friday,Finance,Vendor_052,Supplies,31.42,60000,Approver_05,INV-103516
TXN-003534,2025-08-01,14:43,Friday,Operations,Vendor_051,Consulting,1102.45,30000,Approver_11,INV-103517
TXN-002572,2025-08-01,15:28,Friday,IT,Vendor_057,Travel,806.84,40000,Approver_05,INV-103518
TXN-004308,2025-08-01,10:08,Friday,Sales,Vendor_050,Utilities,1094.24,20000,Approver_10,INV-103519
TXN-005361,2025-08-01,09:58,Friday,Sales,Vendor_013,Equipment,146.83,20000,Approver_08,INV-103520
TXN-001060,2025-08-01,18:36,Friday,HR,Vendor_027,Utilities,1242.34,15000,,INV-103521
TXN-005921,2025-08-01,16:10,Friday,Finance,Vendor_033,Consulting,87.19,60000,Approver_04,INV-103522
TXN-002459,2025-08-01,08:01,Friday,Operations,Vendor_060,Software,419.21,30000,Approver_05,INV-103523
TXN-005263,2025-08-01,10:03,Friday,Finance,Vendor_041,Utilities,12.68,60000,Approver_01,INV-103524
TXN-004943,2025-08-01,17:38,Friday,HR,Vendor_052,Consulting,89.81,15000,Approver_06,INV-103525
TXN-005740,2025-08-01,16:04,Friday,Operations,Vendor_054,Software,3112.48,30000,Approver_05,INV-103526
TXN-005453,2025-08-01,15:36,Friday,Procurement,Vendor_032,Consulting,8143.04,50000,Approver_15,INV-103527
TXN-002294,2025-08-01,16:26,Friday,Procurement,Vendor_038,Travel,366.28,50000,Approver_08,INV-103528
TXN-004986,2025-08-01,12:29,Friday,Procurement,Vendor_007,Supplies,216.79,50000,Approver_06,INV-103529
TXN-000417,2025-08-01,14:22,Friday,HR,Vendor_054,Travel,23221.26,15000,Approver_13,INV-103530
TXN-005226,2025-08-01,15:43,Friday,Marketing,Vendor_012,Travel,361.86,25000,Approver_10,INV-103531
TXN-005689,2025-08-01,17:19,Friday,HR,Vendor_050,Software,382.94,15000,Approver_09,INV-103532
TXN-002820,2025-08-01,11:11,Friday,Operations,Vendor_021,Misc,608.78,30000,Approver_03,INV-103533
TXN-003494,2025-08-01,14:29,Friday,Marketing,Vendor_028,Consulting,818.63,25000,Approver_11,INV-103534
TXN-005317,2025-08-03,03:10,Sunday,Marketing,Vendor_056,Travel,731.33,25000,Approver_06,INV-103535
TXN-000924,2025-08-04,14:31,Monday,Finance,Vendor_037,Equipment,116.38,60000,Approver_03,INV-103536
TXN-000189,2025-08-04,14:13,Monday,Finance,Vendor_035,Supplies,6166.38,60000,Approver_09,INV-103537
TXN-002401,2025-08-04,16:55,Monday,HR,Vendor_013,Consulting,124.53,15000,Approver_15,INV-103538
TXN-000551,2025-08-04,17:01,Monday,Procurement,Vendor_053,Supplies,176.02,50000,Approver_04,INV-103539
TXN-001498,2025-08-04,18:46,Monday,Marketing,Vendor_060,Equipment,515.45,25000,Approver_10,INV-103540
TXN-000302,2025-08-04,17:35,Monday,Procurement,Vendor_054,Utilities,2068.37,50000,Approver_05,INV-103541
TXN-003770,2025-08-04,12:10,Monday,IT,Vendor_027,Misc,291.39,40000,,INV-103542
TXN-003064,2025-08-04,11:05,Monday,Sales,Vendor_023,Supplies,1346.78,20000,Approver_13,INV-103543
TXN-000129,2025-08-04,16:39,Monday,Finance,Vendor_025,Equipment,14.37,60000,Approver_13,INV-103544
TXN-005208,2025-08-04,13:46,Monday,Operations,Vendor_017,Equipment,441.07,30000,Approver_07,INV-103545
TXN-000677,2025-08-04,14:59,Monday,Procurement,Vendor_046,Utilities,1822.53,50000,Approver_10,INV-103546
TXN-004027,2025-08-04,11:02,Monday,Operations,Vendor_060,Consulting,92.78,30000,Approver_15,INV-103547
TXN-005891,2025-08-04,16:48,Monday,IT,Vendor_045,Travel,127.38,40000,Approver_15,INV-103548
TXN-004485,2025-08-04,17:54,Monday,Finance,Vendor_040,Equipment,128.43,60000,,INV-103549
TXN-000087,2025-08-04,15:14,Monday,Operations,Vendor_027,Misc,1412.27,30000,Approver_12,INV-103550
TXN-004473,2025-08-04,10:39,Monday,IT,Vendor_033,Misc,37.2,40000,Approver_02,INV-103551
TXN-004182,2025-08-04,15:01,Monday,Sales,Vendor_002,Software,104.11,20000,Approver_02,INV-103552
TXN-003019,2025-08-04,10:45,Monday,Operations,Vendor_039,Misc,309.36,30000,Approver_10,INV-103553
TXN-005543,2025-08-04,12:15,Monday,IT,Vendor_002,Travel,46.96,40000,Approver_10,INV-103554
TXN-004541,2025-08-04,18:31,Monday,Procurement,Vendor_051,Supplies,272.5,50000,Approver_09,INV-103555
TXN-001787,2025-08-04,14:38,Monday,Operations,Vendor_040,Misc,14.78,30000,Approver_04,INV-103556
TXN-002189,2025-08-04,14:45,Monday,Sales,Vendor_058,Supplies,5875.73,20000,Approver_11,INV-103557
TXN-004448,2025-08-04,10:33,Monday,Sales,Vendor_045,Travel,1994.76,20000,Approver_15,INV-103558
TXN-005812,2025-08-04,14:06,Monday,Marketing,Vendor_055,Supplies,91165.63,25000,Approver_06,INV-103559
TXN-005401,2025-08-05,17:57,Tuesday,Marketing,Vendor_019,Supplies,22506.93,25000,Approver_07,INV-103560
TXN-003777,2025-08-05,17:45,Tuesday,Operations,Vendor_049,Travel,5430.9,30000,Approver_09,INV-103561
TXN-005890,2025-08-05,11:46,Tuesday,Marketing,Vendor_057,Misc,184.89,25000,Approver_13,INV-103562
TXN-001270,2025-08-05,12:56,Tuesday,Procurement,Vendor_055,Utilities,108.15,50000,Approver_03,INV-103563
TXN-005229,2025-08-05,11:25,Tuesday,Procurement,Vendor_019,Software,5996.24,50000,Approver_11,INV-103564
TXN-000643,2025-08-05,14:18,Tuesday,Operations,Vendor_037,Equipment,1384.79,30000,Approver_11,INV-103565
TXN-005980,2025-08-05,13:29,Tuesday,Sales,Vendor_052,Supplies,10.74,20000,Approver_02,INV-103566
TXN-003798,2025-08-05,17:42,Tuesday,Finance,Vendor_003,Consulting,21.16,60000,Approver_09,INV-103567
TXN-001904,2025-08-05,11:29,Tuesday,Procurement,Vendor_055,Misc,239.19,50000,Approver_11,INV-103568
TXN-002648,2025-08-05,16:54,Tuesday,Procurement,Vendor_016,Supplies,425.35,50000,Approver_01,INV-103569
TXN-004502,2025-08-05,16:37,Tuesday,Procurement,Vendor_028,Travel,2500.0,50000,Approver_07,INV-103570
TXN-005541,2025-08-05,09:03,Tuesday,Operations,Vendor_059,Misc,52.3,30000,Approver_12,INV-103571
TXN-003635,2025-08-05,15:38,Tuesday,HR,Vendor_017,Utilities,10000.0,15000,Approver_13,INV-103572
TXN-000059,2025-08-05,18:26,Tuesday,Sales,Vendor_006,Software,18254.32,20000,Approver_05,INV-103573
TXN-004686,2025-08-05,10:04,Tuesday,HR,Vendor_022,Misc,98.07,15000,Approver_05,INV-103574
TXN-004432,2025-08-05,14:10,Tuesday,Sales,Vendor_013,Supplies,413.36,20000,Approver_14,INV-103575
TXN-003036,2025-08-05,10:55,Tuesday,Operations,Vendor_014,Software,-4207.92,30000,Approver_03,INV-103576
TXN-001767,2025-08-05,16:18,Tuesday,IT,Vendor_018,Utilities,38921.28,40000,Approver_07,INV-103577
TXN-001045,2025-08-05,11:51,Tuesday,IT,Vendor_017,Consulting,321.31,40000,Approver_15,INV-103578
TXN-004786,2025-08-05,15:16,Tuesday,IT,Vendor_016,Utilities,576.0,40000,Approver_10,INV-103579
TXN-005172,2025-08-05,11:21,Tuesday,HR,Vendor_017,Travel,3761.51,15000,Approver_12,INV-103580
TXN-001526,2025-08-05,14:33,Tuesday,Finance,Vendor_051,Supplies,92523.85,60000,Approver_04,INV-103581
TXN-002724,2025-08-05,13:42,Tuesday,Procurement,Vendor_048,Consulting,39435.23,50000,Approver_02,INV-103582
TXN-002959,2025-08-05,11:49,Tuesday,Operations,Vendor_049,Consulting,61798.31,30000,Approver_11,INV-103583
TXN-001075,2025-08-06,13:11,Wednesday,Finance,Vendor_052,Equipment,14872.72,60000,Approver_02,INV-103584
TXN-003780,2025-08-06,15:50,Wednesday,Sales,Vendor_021,Travel,3857.38,20000,Approver_05,INV-103585
TXN-002001,2025-08-06,09:47,Wednesday,IT,Vendor_021,Software,153.71,40000,Approver_15,INV-103586
TXN-002081,2025-08-06,09:16,Wednesday,HR,Vendor_053,Supplies,87.25,15000,Approver_07,INV-103587
TXN-002654,2025-08-06,12:23,Wednesday,Finance,Vendor_057,Utilities,5957.97,60000,Approver_09,INV-103588
TXN-004032,2025-08-06,12:57,Wednesday,Finance,Vendor_047,Consulting,36291.39,60000,Approver_04,INV-103589
TXN-003787,2025-08-06,17:22,Wednesday,Operations,Vendor_025,Supplies,18.53,30000,Approver_05,INV-103590
TXN-002586,2025-08-06,11:52,Wednesday,Procurement,Vendor_001,Misc,157.4,50000,Approver_08,INV-103591
TXN-005648,2025-08-06,17:31,Wednesday,Marketing,Vendor_014,Consulting,2839.48,25000,Approver_15,INV-103592
TXN-000801,2025-08-06,13:15,Wednesday,Finance,Vendor_026,Utilities,30.11,60000,Approver_02,INV-103593
TXN-004149,2025-08-06,09:14,Wednesday,Operations,Vendor_033,Software,59.56,30000,Approver_09,INV-103594
TXN-003560,2025-08-06,10:19,Wednesday,Operations,Vendor_003,Equipment,28341.9,30000,,INV-103595
TXN-005097,2025-08-06,16:15,Wednesday,HR,Vendor_049,Supplies,644.49,15000,Approver_07,INV-103596
TXN-001374,2025-08-06,15:54,Wednesday,HR,Vendor_058,Equipment,3578.04,15000,Approver_06,INV-103597
TXN-000629,2025-08-06,15:44,Wednesday,Marketing,Vendor_016,Travel,10000.0,25000,Approver_14,INV-103598
TXN-004576,2025-08-06,11:28,Wednesday,Procurement,Vendor_024,Consulting,2521.96,50000,Approver_05,INV-103599
TXN-004820,2025-08-07,11:58,Thursday,Procurement,Vendor_023,Misc,56.79,50000,Approver_10,INV-103600
TXN-003345,2025-08-07,10:39,Thursday,Procurement,Vendor_030,Consulting,365.48,50000,Approver_06,INV-103601
TXN-004123,2025-08-07,12:58,Thursday,IT,Vendor_008,Consulting,126.79,40000,Approver_02,INV-103602
TXN-004550,2025-08-07,11:37,Thursday,Finance,Vendor_013,Supplies,6643.43,60000,Approver_01,INV-103603
TXN-000941,2025-08-07,08:25,Thursday,HR,Vendor_034,Software,56622.13,15000,Approver_12,INV-103604
TXN-004996,2025-08-07,11:10,Thursday,IT,Vendor_054,Utilities,37029.31,40000,Approver_08,INV-103605
TXN-001760,2025-08-07,11:40,Thursday,Operations,Vendor_033,Equipment,160.84,30000,Approver_06,INV-103606
TXN-005232,2025-08-07,11:18,Thursday,Marketing,Vendor_021,Supplies,134.31,25000,Approver_08,INV-103607
TXN-004352,2025-08-07,16:55,Thursday,Procurement,Vendor_022,Utilities,17.98,50000,Approver_08,INV-103608
TXN-003968,2025-08-07,09:37,Thursday,IT,Vendor_040,Travel,27.37,40000,Approver_03,INV-103609
TXN-004985,2025-08-07,11:15,Thursday,Finance,Vendor_020,Equipment,1517.31,60000,Approver_12,INV-103610
TXN-002469,2025-08-07,09:43,Thursday,IT,Vendor_053,Supplies,5015.16,40000,Approver_15,INV-103611
TXN-002686,2025-08-07,15:59,Thursday,IT,Vendor_021,Travel,6738.65,40000,Approver_03,INV-103612
TXN-003541,2025-08-07,14:02,Thursday,Finance,Vendor_046,Travel,33.16,60000,Approver_11,INV-103613
TXN-003933,2025-08-07,08:38,Thursday,Marketing,Vendor_015,Software,427.2,25000,Approver_08,INV-103614
TXN-001794,2025-08-07,10:32,Thursday,HR,Vendor_005,Equipment,10898.12,15000,Approver_14,INV-103615
TXN-000727,2025-08-07,09:58,Thursday,Operations,Vendor_059,Travel,53248.02,30000,Approver_11,INV-103616
TXN-002772,2025-08-07,12:36,Thursday,HR,Vendor_022,Utilities,2841.43,15000,Approver_02,INV-103617
TXN-005934,2025-08-07,17:30,Thursday,Sales,Vendor_029,Supplies,8111.26,20000,Approver_15,INV-103618
TXN-004442,2025-08-07,11:36,Thursday,Marketing,Vendor_004,Consulting,181.96,25000,Approver_13,INV-103619
TXN-002122,2025-08-07,09:19,Thursday,Marketing,Vendor_002,Software,13028.16,25000,Approver_09,INV-103620
TXN-003563,2025-08-07,12:00,Thursday,Marketing,Vendor_053,Utilities,78.91,25000,Approver_01,INV-103621
TXN-005589,2025-08-07,15:14,Thursday,IT,Vendor_011,Consulting,488.28,40000,Approver_15,INV-103622
TXN-005844,2025-08-07,11:41,Thursday,Finance,Vendor_054,Consulting,8521.47,60000,Approver_08,INV-103623
TXN-005020,2025-08-07,09:06,Thursday,IT,Vendor_019,Consulting,51.92,40000,Approver_06,INV-103624
TXN-002117,2025-08-08,08:18,Friday,Operations,Vendor_024,Software,28125.34,30000,Approver_03,INV-103625
TXN-005841,2025-08-08,10:02,Friday,Marketing,Vendor_052,Travel,636.14,25000,Approver_14,INV-103626
TXN-002349,2025-08-08,09:00,Friday,Operations,Vendor_053,Consulting,65.56,30000,Approver_06,INV-103627
TXN-002872,2025-08-08,10:24,Friday,Operations,Vendor_043,Travel,32843.13,30000,Approver_03,INV-103628
TXN-001405,2025-08-08,13:11,Friday,Marketing,Vendor_022,Software,26.29,25000,Approver_04,INV-103629
TXN-003937,2025-08-08,11:43,Friday,HR,Vendor_044,Utilities,468.51,15000,Approver_02,INV-103630
TXN-002863,2025-08-08,12:28,Friday,Finance,Vendor_019,Equipment,13.76,60000,Approver_13,INV-103631
TXN-000698,2025-08-08,09:41,Friday,Marketing,Vendor_049,Supplies,4926.22,25000,Approver_04,INV-103632
TXN-001296,2025-08-08,11:52,Friday,Operations,Vendor_030,Equipment,146.4,30000,Approver_04,INV-103633
TXN-001433,2025-08-08,10:56,Friday,Marketing,Vendor_043,Supplies,15000.0,25000,Approver_02,INV-103634
TXN-003271,2025-08-08,15:50,Friday,HR,Vendor_011,Travel,347.94,15000,Approver_08,INV-103635
TXN-004952,2025-08-08,18:42,Friday,Finance,Vendor_045,Software,706.42,60000,Approver_04,INV-103636
TXN-004154,2025-08-08,10:10,Friday,Sales,Vendor_016,Travel,53.1,20000,Approver_01,INV-103637
TXN-003352,2025-08-08,10:13,Friday,Finance,Vendor_006,Supplies,713.82,60000,Approver_06,INV-103638
TXN-000571,2025-08-08,10:31,Friday,IT,Vendor_032,Supplies,1300.88,40000,Approver_09,INV-103639
TXN-000635,2025-08-08,15:28,Friday,Operations,Vendor_002,Travel,1606.5,30000,Approver_11,INV-103640
TXN-004883,2025-08-08,16:14,Friday,Procurement,Vendor_018,Software,20000.0,50000,Approver_15,INV-103641
TXN-001295,2025-08-08,18:14,Friday,IT,Vendor_038,Equipment,167.1,40000,Approver_01,INV-103642
TXN-003556,2025-08-08,16:56,Friday,Sales,Vendor_021,Supplies,5279.93,20000,Approver_01,INV-103643
TXN-001245,2025-08-08,11:29,Friday,Operations,Vendor_056,Travel,839.75,30000,Approver_11,INV-103644
TXN-000057,2025-08-08,11:12,Friday,HR,Vendor_002,Supplies,66456.47,15000,Approver_05,INV-103645
TXN-001460,2025-08-08,15:11,Friday,Marketing,Vendor_034,Software,56.97,25000,Approver_09,INV-103646
TXN-005661,2025-08-08,17:35,Friday,Marketing,Vendor_032,Equipment,54.13,25000,Approver_07,INV-103647
TXN-000430,2025-08-08,18:08,Friday,HR,Vendor_052,Travel,60.54,15000,Approver_02,INV-103648
TXN-002200,2025-08-08,15:15,Friday,Operations,Vendor_034,Equipment,95834.31,30000,Approver_08,INV-103649
TXN-000165,2025-08-08,10:05,Friday,Marketing,Vendor_013,Misc,735.26,25000,Approver_13,INV-103650
TXN-000205,2025-08-08,17:07,Friday,Sales,Vendor_036,Utilities,4213.7,20000,,INV-103651
TXN-001077,2025-08-08,13:17,Friday,Operations,Vendor_040,Consulting,24.77,30000,Approver_10,INV-103652
TXN-004967,2025-08-10,23:19,Sunday,HR,Vendor_052,Equipment,89327.43,15000,Approver_08,INV-103653
TXN-002450,2025-08-11,17:19,Monday,Operations,Vendor_037,Equipment,214.55,30000,Approver_05,INV-103654
TXN-000048,2025-08-11,09:34,Monday,Marketing,Vendor_058,Software,2243.44,25000,Approver_12,INV-103655
TXN-001011,2025-08-11,15:42,Monday,Sales,Vendor_048,Utilities,36.04,20000,Approver_05,INV-103656
TXN-003920,2025-08-11,13:04,Monday,IT,Vendor_051,Utilities,674.56,40000,Approver_13,INV-103657
TXN-004669,2025-08-11,14:02,Monday,HR,Vendor_034,Equipment,18.14,15000,Approver_02,INV-103658
TXN-004841,2025-08-11,10:14,Monday,Procurement,Vendor_044,Misc,69327.75,50000,Approver_09,INV-103659
TXN-000030,2025-08-11,16:02,Monday,Procurement,Vendor_027,Supplies,125.08,50000,Approver_06,INV-103660
TXN-004931,2025-08-11,14:41,Monday,Operations,Vendor_040,Software,53573.74,30000,Approver_03,INV-103661
TXN-005928,2025-08-11,11:24,Monday,IT,Vendor_053,Consulting,15.18,40000,Approver_10,INV-103662
TXN-004803,2025-08-11,11:04,Monday,Sales,Vendor_042,Supplies,42.8,20000,Approver_07,INV-103663
TXN-000315,2025-08-11,09:29,Monday,Finance,Vendor_048,Consulting,3029.24,60000,Approver_12,INV-103664
TXN-003014,2025-08-11,18:33,Monday,Marketing,Vendor_031,Equipment,174.7,25000,Approver_14,INV-103661
TXN-005539,2025-08-11,10:09,Monday,Finance,Vendor_006,Software,8390.95,60000,Approver_09,INV-103666
TXN-000868,2025-08-11,09:12,Monday,IT,Vendor_027,Utilities,172.61,40000,Approver_15,INV-103667
TXN-002236,2025-08-11,11:55,Monday,Marketing,Vendor_037,Utilities,596.34,25000,Approver_06,INV-103668
TXN-002263,2025-08-11,18:30,Monday,Operations,Vendor_051,Supplies,94008.36,30000,Approver_15,INV-103669
TXN-002553,2025-08-11,13:04,Monday,HR,Vendor_003,Consulting,90247.64,15000,Approver_06,INV-103670
TXN-001731,2025-08-11,17:48,Monday,Procurement,Vendor_034,Travel,440.85,50000,Approver_09,INV-103671
TXN-004880,2025-08-11,15:15,Monday,Marketing,Vendor_005,Software,5418.41,25000,Approver_04,INV-103672
TXN-004788,2025-08-12,09:54,Tuesday,IT,Vendor_058,Supplies,217.3,40000,Approver_13,INV-103673
TXN-001208,2025-08-12,13:27,Tuesday,Operations,Vendor_048,Utilities,27141.95,30000,Approver_01,INV-103674
TXN-002585,2025-08-12,11:23,Tuesday,Operations,Vendor_057,Supplies,210.77,30000,Approver_08,INV-103675
TXN-003686,2025-08-12,09:04,Tuesday,Marketing,Vendor_045,Software,24144.91,25000,Approver_10,INV-103676
TXN-004204,2025-08-12,12:34,Tuesday,Operations,Vendor_045,Software,100.78,30000,Approver_07,INV-103677
TXN-004450,2025-08-12,13:37,Tuesday,HR,Vendor_021,Utilities,3069.56,15000,Approver_08,INV-103678
TXN-003706,2025-08-12,18:08,Tuesday,Finance,Vendor_032,Utilities,1454.3,60000,Approver_04,INV-103679
TXN-000307,2025-08-12,11:32,Tuesday,Sales,Vendor_043,Equipment,1672.1,20000,,INV-103680
TXN-002767,2025-08-12,14:27,Tuesday,Finance,Vendor_037,Utilities,8817.05,60000,Approver_12,INV-103681
TXN-003365,2025-08-12,11:50,Tuesday,Procurement,Vendor_005,Equipment,2613.92,50000,Approver_09,INV-103682
TXN-005836,2025-08-12,18:53,Tuesday,Operations,Vendor_010,Software,184.99,30000,Approver_01,INV-103683
TXN-000975,2025-08-12,11:12,Tuesday,HR,Vendor_058,Software,313.62,15000,Approver_07,INV-103684
TXN-005040,2025-08-12,15:01,Tuesday,Finance,Vendor_002,Travel,1278.58,60000,Approver_02,INV-103685
TXN-002357,2025-08-12,10:06,Tuesday,Finance,Vendor_045,Utilities,17.54,60000,Approver_06,INV-103686
TXN-000045,2025-08-12,16:48,Tuesday,Finance,Vendor_020,Travel,5494.25,60000,Approver_14,INV-103687
TXN-000133,2025-08-12,16:27,Tuesday,Procurement,Vendor_027,Travel,-4689.28,50000,Approver_04,INV-103688
TXN-000992,2025-08-12,12:19,Tuesday,Finance,Vendor_029,Consulting,137.08,60000,Approver_01,INV-103689
TXN-001420,2025-08-12,16:02,Tuesday,Sales,Vendor_043,Equipment,43.11,20000,Approver_03,INV-103690
TXN-002320,2025-08-12,11:32,Tuesday,HR,Vendor_031,Travel,40.45,15000,Approver_13,INV-103691
TXN-000096,2025-08-12,09:22,Tuesday,Procurement,Vendor_045,Equipment,630.64,50000,Approver_14,INV-103692
TXN-003542,2025-08-12,09:24,Tuesday,IT,Vendor_038,Travel,39496.73,40000,Approver_07,INV-103693
TXN-001164,2025-08-12,16:02,Tuesday,Operations,Vendor_044,Misc,119.57,30000,Approver_09,INV-103694
TXN-003078,2025-08-12,11:19,Tuesday,IT,Vendor_020,Supplies,919.61,40000,Approver_06,INV-103695
TXN-004259,2025-08-12,08:56,Tuesday,IT,Vendor_016,Misc,710.48,40000,Approver_13,INV-103696
TXN-001552,2025-08-12,15:37,Tuesday,Sales,Vendor_048,Supplies,47689.93,20000,Approver_11,INV-103697
TXN-001464,2025-08-12,15:00,Tuesday,HR,Vendor_020,Misc,112.84,15000,Approver_15,INV-103698
TXN-001094,2025-08-12,11:02,Tuesday,Marketing,Vendor_021,Supplies,-3316.11,25000,Approver_15,INV-103699
TXN-002197,2025-08-12,16:56,Tuesday,Sales,Vendor_023,Travel,7754.52,20000,Approver_13,INV-103700
TXN-000950,2025-08-12,14:13,Tuesday,IT,Vendor_051,Consulting,808.86,40000,Approver_10,INV-103701
TXN-001368,2025-08-13,18:23,Wednesday,Finance,Vendor_056,Utilities,168.44,60000,Approver_03,INV-103702
TXN-005708,2025-08-13,11:45,Wednesday,Procurement,Vendor_004,Travel,766.25,50000,Approver_07,INV-103703
TXN-002252,2025-08-13,14:56,Wednesday,IT,Vendor_031,Utilities,2595.97,40000,Approver_13,INV-103704
TXN-005946,2025-08-13,15:54,Wednesday,Procurement,Vendor_046,Utilities,48000.93,50000,,INV-103705
TXN-005439,2025-08-13,16:43,Wednesday,HR,Vendor_038,Software,11.72,15000,Approver_10,INV-103706
TXN-003774,2025-08-13,12:07,Wednesday,HR,Vendor_013,Supplies,66.03,15000,Approver_08,INV-103707
TXN-004066,2025-08-13,15:54,Wednesday,HR,Vendor_013,Consulting,579.97,15000,Approver_14,INV-103708
TXN-003744,2025-08-13,11:39,Wednesday,HR,Vendor_043,Supplies,-1193.66,15000,Approver_14,INV-103709
TXN-001850,2025-08-13,16:40,Wednesday,Finance,Vendor_059,Supplies,1000.0,60000,Approver_12,INV-103710
TXN-003760,2025-08-13,09:31,Wednesday,Operations,Vendor_040,Misc,5197.89,30000,Approver_07,INV-103711
